Symbol,Date,High,Low,Open,Close,Volume,Adj Close
XRP,2019-08-19,0.2832410037517547,0.2734420001506805,0.2831589877605438,0.2758060097694397,1056822925,0.2758060097694397
XRP,2019-08-20,0.2757650017738342,0.2606880068778991,0.2757650017738342,0.2662610113620758,1164536124,0.2662610113620758
XRP,2019-08-21,0.2733420133590698,0.2619670033454895,0.2658019959926605,0.2709439992904663,1065712731,0.2709439992904663
XRP,2019-08-22,0.2775680124759674,0.268559992313385,0.2705749869346618,0.276544988155365,999419343,0.276544988155365
XRP,2019-08-23,0.276542991399765,0.2675270140171051,0.276542991399765,0.2725529968738556,934380519,0.2725529968738556
XRP,2019-08-24,0.2749240100383758,0.2679539918899536,0.2726120054721832,0.2700879871845245,964693737,0.2700879871845245
XRP,2019-08-25,0.2774319946765899,0.2685750126838684,0.2699460089206695,0.2707880139350891,1332395984,0.2707880139350891
XRP,2019-08-26,0.271041989326477,0.2662160098552704,0.2708989977836609,0.2696180045604706,1028940804,0.2696180045604706
XRP,2019-08-27,0.2702929973602295,0.252947986125946,0.269582986831665,0.2574500143527984,1275267910,0.2574500143527984
XRP,2019-08-28,0.2610909938812256,0.2499510049819946,0.2574610114097595,0.2570450007915497,1279995807,0.2570450007915497
XRP,2019-08-29,0.2573249936103821,0.2527340054512024,0.2569510042667389,0.2562179863452911,997071647,0.2562179863452911
XRP,2019-08-30,0.2605069875717163,0.2554540038108825,0.2561950087547302,0.2592040002346039,845142390,0.2592040002346039
XRP,2019-08-31,0.2596589922904968,0.2543059885501861,0.2591710090637207,0.2580539882183075,825579908,0.2580539882183075
XRP,2019-09-01,0.2624650001525879,0.2543829977512359,0.2580640017986297,0.2608200013637543,1044772829,0.2608200013637543
XRP,2019-09-02,0.2652789950370788,0.2581630051136017,0.2608380019664764,0.263139009475708,1162545093,0.263139009475708
XRP,2019-09-03,0.2631849944591522,0.258212000131607,0.2631849944591522,0.2599050104618072,1068332805,0.2599050104618072
XRP,2019-09-04,0.2607069909572601,0.2549600005149841,0.2599120140075683,0.2563459873199463,1050490375,0.2563459873199463
XRP,2019-09-05,0.259332001209259,0.250804990530014,0.2562690079212188,0.2523399889469147,1063044201,0.2523399889469147
XRP,2019-09-06,0.2624880075454712,0.2512730062007904,0.2524110078811645,0.260686993598938,962765309,0.260686993598938
XRP,2019-09-07,0.2649730145931244,0.2592700123786926,0.2607769966125488,0.2630839943885803,1043077809,0.2630839943885803
XRP,2019-09-08,0.2636939883232116,0.2576430141925812,0.263247013092041,0.2595619857311249,1157441363,0.2595619857311249
XRP,2019-09-09,0.2636489868164062,0.2561050057411194,0.25968998670578,0.2586709856986999,975503111,0.2586709856986999
XRP,2019-09-10,0.2598319947719574,0.2534010112285614,0.2586919963359833,0.2559559941291809,992565704,0.2559559941291809
XRP,2019-09-11,0.2570149898529053,0.2525550127029419,0.2559730112552643,0.2548109889030456,974717877,0.2548109889030456
XRP,2019-09-12,0.2563259899616241,0.2531369924545288,0.2547950148582458,0.2555510103702545,869481607,0.2555510103702545
XRP,2019-09-13,0.264492005109787,0.2548480033874511,0.2554849982261657,0.2611669898033142,1005057194,0.2611669898033142
XRP,2019-09-14,0.2648580074310303,0.2597140073776245,0.2611699998378753,0.2616280019283294,859761210,0.2616280019283294
XRP,2019-09-15,0.2639229893684387,0.2591809928417206,0.2615740001201629,0.2609519958496094,878264190,0.2609519958496094
XRP,2019-09-16,0.2945559918880462,0.2603079974651336,0.2608619928359985,0.2850129902362823,1981364786,0.2850129902362823
XRP,2019-09-17,0.3220340013504028,0.2839210033416748,0.2841629981994629,0.3137759864330292,-2147483648,0.3137759864330292
XRP,2019-09-18,0.3138140141963959,0.2870509922504425,0.3137399852275848,0.3024410009384155,-2147483648,0.3024410009384155
XRP,2019-09-19,0.3024550080299377,0.2887290120124817,0.3024550080299377,0.2944700121879577,1558069366,0.2944700121879577
XRP,2019-09-20,0.2975730001926422,0.2877750098705292,0.2944560050964355,0.2894429862499237,1266771269,0.2894429862499237
XRP,2019-09-21,0.2896730005741119,0.2743160128593445,0.2894600033760071,0.2789309918880462,1242282758,0.2789309918880462
XRP,2019-09-22,0.2861140072345733,0.2685750126838684,0.2786020040512085,0.2686749994754791,1484938724,0.2686749994754791
XRP,2019-09-23,0.2728680074214935,0.2270520031452179,0.2686859965324402,0.2352260053157806,2114210733,0.2352260053157806
XRP,2019-09-24,0.2489620000123977,0.2349060028791427,0.2354830056428909,0.2464410066604614,1800796894,0.2464410066604614
XRP,2019-09-25,0.2504569888114929,0.2340369969606399,0.2464479953050613,0.2437839955091476,1387714462,0.2437839955091476
XRP,2019-09-26,0.2463060021400451,0.236744999885559,0.2437119930982589,0.2440209984779358,1277746422,0.2440209984779358
XRP,2019-09-27,0.2450470030307769,0.2407539933919906,0.2440229952335357,0.2425709962844848,978211509,0.2425709962844848
XRP,2019-09-28,0.2433480024337768,0.2375440001487732,0.2425920069217682,0.2413879930973053,931369885,0.2413879930973053
XRP,2019-09-29,0.2601459920406341,0.238319993019104,0.2413830012083053,0.2559329867362976,1662002377,0.2559329867362976
XRP,2019-09-30,0.2605260014533996,0.2478429973125457,0.2562130093574524,0.2495650053024292,1319433697,0.2495650053024292
XRP,2019-10-01,0.2548840045928955,0.2467910051345825,0.2496179938316345,0.2535389959812164,1093145013,0.2535389959812164
XRP,2019-10-02,0.2535029947757721,0.2443660050630569,0.2534570097923279,0.2478599995374679,1043933395,0.2478599995374679
XRP,2019-10-03,0.2562470138072967,0.2474250048398971,0.2479240000247955,0.2539350092411041,1078860456,0.2539350092411041
XRP,2019-10-04,0.256505012512207,0.2493840008974075,0.2536079883575439,0.2534570097923279,944304199,0.2534570097923279
XRP,2019-10-05,0.2577050030231476,0.2523410022258758,0.2534340023994446,0.2577050030231476,965338466,0.2577050030231476
XRP,2019-10-06,0.279092013835907,0.2556270062923431,0.2575699985027313,0.2756850123405456,1938984643,0.2756850123405456
XRP,2019-10-07,0.2835690081119537,0.2717440128326416,0.2758289873600006,0.2784590125083923,1518125769,0.2784590125083923
XRP,2019-10-08,0.2837249934673309,0.2749150097370147,0.2783919870853424,0.2816269993782043,1579225264,0.2816269993782043
XRP,2019-10-09,0.2815510034561157,0.2688930034637451,0.2815510034561157,0.2720730006694793,1383555182,0.2720730006694793
XRP,2019-10-10,0.2759360074996948,0.2685889899730682,0.2721090018749237,0.2710990011692047,1265760690,0.2710990011692047
XRP,2019-10-11,0.2789599895477295,0.2710739970207214,0.2711150050163269,0.2731910049915313,1100066310,0.2731910049915313
XRP,2019-10-12,0.2817049920558929,0.2723830044269562,0.2731289863586426,0.2777650058269501,1176911158,0.2777650058269501
XRP,2019-10-13,0.2965900003910064,0.276665985584259,0.2776260077953338,0.2965230047702789,1685629956,0.2965230047702789
XRP,2019-10-14,0.2982650101184845,0.2841739952564239,0.2964380085468292,0.2887020111083984,1686563830,0.2887020111083984
XRP,2019-10-15,0.2920860052108764,0.2809619903564453,0.2888950109481811,0.2846400141716003,1626378642,0.2846400141716003
XRP,2019-10-16,0.3024809956550598,0.2826080024242401,0.2845560014247894,0.3023149967193603,1807694164,0.3023149967193603
XRP,2019-10-17,0.3023400008678436,0.2869639992713928,0.3023400008678436,0.2950049936771393,1809664285,0.2950049936771393
XRP,2019-10-18,0.2992289960384369,0.2899009883403778,0.2948519885540008,0.2930220067501068,1768492071,0.2930220067501068
XRP,2019-10-19,0.2970510125160217,0.2857730090618133,0.2930420041084289,0.2941789925098419,1804228003,0.2941789925098419
XRP,2019-10-20,0.2947199940681457,0.2897680103778839,0.2942650020122528,0.2929790019989013,1609355490,0.2929790019989013
XRP,2019-10-21,0.3014839887619018,0.2911039888858795,0.2930189967155456,0.291606992483139,1632212674,0.291606992483139
XRP,2019-10-22,0.2927370071411133,0.2600829899311065,0.2915560007095337,0.2741430103778839,-2147483648,0.2741430103778839
XRP,2019-10-23,0.2812809944152832,0.2692739963531494,0.2741009891033172,0.2784909904003143,1638078551,0.2784909904003143
XRP,2019-10-24,0.2999469935894012,0.2772400081157684,0.2786070108413696,0.2981649935245514,-2147483648,0.2981649935245514
XRP,2019-10-25,0.3102900087833404,0.2868179976940155,0.2980389893054962,0.2936989963054657,-2147483648,0.2936989963054657
XRP,2019-10-26,0.3014810085296631,0.2899349927902221,0.2938860058784485,0.2980999946594238,-2147483648,0.2980999946594238
XRP,2019-10-28,0.3028370141983032,0.2935869991779327,0.2981429994106293,0.2960070073604584,2061536473,0.2960070073604584
XRP,2019-10-29,0.3079839944839477,0.2953569889068603,0.2959910035133362,0.3019559979438782,2125813360,0.3019559979438782
XRP,2019-10-30,0.305180013179779,0.2924030125141144,0.3019129931926727,0.2965550124645233,1883224296,0.2965550124645233
XRP,2019-10-31,0.3023790121078491,0.29093798995018,0.2965269982814789,0.2963579893112182,1666132252,0.2963579893112182
XRP,2019-11-01,0.2964870035648346,0.2889319956302643,0.2963890135288238,0.2926419973373413,1572251058,0.2926419973373413
XRP,2019-11-02,0.2990390062332153,0.2925390005111694,0.2926880121231079,0.2962630093097687,1460243469,0.2962630093097687
XRP,2019-11-03,0.2971729934215545,0.2888180017471313,0.2962720096111297,0.2912609875202179,1381510371,0.2912609875202179
XRP,2019-11-04,0.2999489903450012,0.2908929884433746,0.291236013174057,0.2999370098114013,1647597869,0.2999370098114013
XRP,2019-11-05,0.3045240044593811,0.2979170083999634,0.2999059855937958,0.3012549877166748,1964177330,0.3012549877166748
XRP,2019-11-06,0.3116050064563751,0.2987349927425384,0.3011029958724975,0.3100860118865967,1790567871,0.3100860118865967
XRP,2019-11-07,0.3132779896259308,0.283394992351532,0.3101750016212463,0.2924309968948364,-2147483648,0.2924309968948364
XRP,2019-11-08,0.2926119863986969,0.2740049958229065,0.2924380004405975,0.2769530117511749,2026687432,0.2769530117511749
XRP,2019-11-09,0.2824710011482239,0.2763279974460602,0.2768630087375641,0.2801960110664367,1449652131,0.2801960110664367
XRP,2019-11-10,0.2831169962882995,0.2766689956188202,0.2802729904651642,0.2802039980888366,1557437413,0.2802039980888366
XRP,2019-11-11,0.281726986169815,0.2720080018043518,0.2801640033721924,0.275085985660553,1437677669,0.275085985660553
XRP,2019-11-12,0.2770420014858246,0.270781010389328,0.275178998708725,0.2724179923534393,1404766289,0.2724179923534393
XRP,2019-11-13,0.2756649851799011,0.2713029980659485,0.2723790109157562,0.2730360031127929,1278922350,0.2730360031127929
XRP,2019-11-14,0.2738679945468902,0.2680689990520477,0.2729029953479767,0.2703909873962402,1264478184,0.2703909873962402
XRP,2019-11-15,0.2710489928722381,0.259878009557724,0.2704629898071289,0.2616539895534515,1548251349,0.2616539895534515
XRP,2019-11-16,0.2654429972171783,0.2606090009212494,0.2616940140724182,0.2638860046863556,1195333401,0.2638860046863556
XRP,2019-11-17,0.2693850100040436,0.2628319859504699,0.2640089988708496,0.2652530074119568,1273573229,0.2652530074119568
XRP,2019-11-18,0.2655139863491058,0.2498420029878616,0.2651369869709015,0.2556529939174652,1452996115,0.2556529939174652
XRP,2019-11-19,0.2585630118846893,0.246970996260643,0.2556459903717041,0.2565000057220459,1420685334,0.2565000057220459
XRP,2019-11-20,0.2591390013694763,0.2503310143947601,0.2565450072288513,0.25136399269104,1319069498,0.25136399269104
XRP,2019-11-21,0.2535119950771332,0.240784004330635,0.2513160109519958,0.2437659949064254,1586333624,0.2437659949064254
XRP,2019-11-22,0.2464170008897781,0.2256869971752166,0.2437749952077865,0.2316000014543533,2012230945,0.2316000014543533
XRP,2019-11-23,0.236187994480133,0.2277069985866546,0.23157399892807,0.236187994480133,1480512363,0.236187994480133
XRP,2019-11-24,0.2363730072975158,0.2231840044260025,0.2362270057201385,0.2231840044260025,-2147483648,0.2231840044260025
XRP,2019-11-25,0.2259230017662048,0.2070129960775375,0.2228319942951202,0.2186219990253448,-2147483648,0.2186219990253448
XRP,2019-11-26,0.2232120037078857,0.2149569988250732,0.2184640020132064,0.2221450060606002,1322723640,0.2221450060606002
XRP,2019-11-27,0.2284979969263076,0.2161989957094192,0.2218450009822845,0.2250809967517852,1608881984,0.2250809967517852
XRP,2019-11-28,0.2311310023069381,0.2241979986429214,0.2252209931612014,0.2245700061321258,1244175231,0.2245700061321258
XRP,2019-11-29,0.2316360026597976,0.2241290062665939,0.2246229946613311,0.2302169948816299,1325761774,0.2302169948816299
XRP,2019-11-30,0.2336149960756302,0.2245460003614425,0.2302320003509521,0.2264740020036697,1160032624,0.2264740020036697
XRP,2019-12-01,0.226524993777275,0.2202530056238174,0.2264660000801086,0.2253330051898956,1176237060,0.2253330051898956
XRP,2019-12-02,0.2272029966115951,0.2172829955816269,0.2253859937191009,0.2195809930562973,1187513777,0.2195809930562973
XRP,2019-12-03,0.2231789976358413,0.2166749984025955,0.2195159941911697,0.2198700010776519,1017648495,0.2198700010776519
XRP,2019-12-04,0.2217700034379959,0.2126030027866363,0.2198240011930465,0.2163480073213577,1427312577,0.2163480073213577
XRP,2019-12-05,0.2265750020742416,0.2139649987220764,0.2162490040063858,0.2229280024766922,1424294121,0.2229280024766922
XRP,2019-12-06,0.2258580029010772,0.2207850068807602,0.2229589968919754,0.225504994392395,1253702621,0.225504994392395
XRP,2019-12-07,0.2288910001516342,0.2253900021314621,0.2254920005798339,0.2284449934959411,1073561928,0.2284449934959411
XRP,2019-12-08,0.2337370067834854,0.2262600064277649,0.2284529954195022,0.2304349988698959,1117646358,0.2304349988698959
XRP,2019-12-09,0.2313240021467209,0.2231830060482025,0.2304330021142959,0.2254520058631897,1241659373,0.2254520058631897
XRP,2019-12-10,0.2262510061264038,0.2212760001420974,0.2254389971494674,0.2243019938468933,1191690782,0.2243019938468933
XRP,2019-12-11,0.2247419953346252,0.2212900072336197,0.2242410033941269,0.2220530062913894,1072062152,0.2220530062913894
XRP,2019-12-12,0.222691997885704,0.2189629971981048,0.2220129966735839,0.2198590040206909,1287697362,0.2198590040206909
XRP,2019-12-13,0.2210070043802261,0.2169300019741058,0.2198269963264465,0.2207549959421157,1252707498,0.2207549959421157
XRP,2019-12-14,0.2217420041561126,0.2167949974536895,0.2207480072975158,0.2173559963703155,1078990952,0.2173559963703155
XRP,2019-12-15,0.2200739979743957,0.2113469988107681,0.2175730019807815,0.2186010032892227,1171149673,0.2186010032892227
XRP,2019-12-16,0.2189079970121383,0.2068620026111602,0.2186470031738281,0.2072249948978424,1486338425,0.2072249948978424
XRP,2019-12-17,0.2076590061187744,0.1804939955472946,0.207188993692398,0.1836989969015121,2059426123,0.1836989969015121
XRP,2019-12-18,0.197512000799179,0.1784850060939788,0.1846130043268203,0.1961760073900222,2136022808,0.1961760073900222
XRP,2019-12-19,0.1972569972276687,0.1853220015764236,0.1962890028953552,0.1908189952373504,1588179338,0.1908189952373504
XRP,2019-12-20,0.197966992855072,0.1867769956588745,0.1908999979496002,0.1953160017728805,1765470385,0.1953160017728805
XRP,2019-12-21,0.1961729973554611,0.1906139999628067,0.1953399926424026,0.1940820068120956,1208597753,0.1940820068120956
XRP,2019-12-22,0.1973699927330017,0.1925130039453506,0.1939990073442459,0.1969780027866363,1261599021,0.1969780027866363
XRP,2019-12-23,0.1981340050697326,0.1898909956216812,0.1969580054283142,0.1909430027008056,1402992086,0.1909430027008056
XRP,2019-12-24,0.1968850046396255,0.1899079978466034,0.190991997718811,0.1921979933977127,1255576963,0.1921979933977127
XRP,2019-12-25,0.1926220059394836,0.1884739995002746,0.1922879964113235,0.1907189935445785,1140140919,0.1907189935445785
XRP,2019-12-26,0.1925179958343505,0.1881410032510757,0.1905550062656402,0.1903939992189407,1177534639,0.1903939992189407
XRP,2019-12-27,0.1927080005407333,0.1885019987821579,0.1904029995203018,0.191101998090744,1151157499,0.191101998090744
XRP,2019-12-28,0.1952860057353973,0.1909739971160888,0.1910630017518997,0.1932220011949539,1168758140,0.1932220011949539
XRP,2019-12-29,0.198972001671791,0.1925240010023117,0.1931159943342209,0.197051003575325,1176573822,0.197051003575325
XRP,2019-12-30,0.1987159997224807,0.1936849951744079,0.197062999010086,0.194473996758461,1247499610,0.194473996758461
XRP,2019-12-31,0.1948779970407486,0.189969003200531,0.1945179998874664,0.1928939968347549,1116761075,0.1928939968347549
XRP,2020-01-01,0.194361999630928,0.192107006907463,0.1929119974374771,0.192667007446289,1041134003,0.192667007446289
XRP,2020-01-02,0.1928959935903549,0.1869470030069351,0.1927080005407333,0.1880429983139038,1085351426,0.1880429983139038
XRP,2020-01-03,0.1940699964761734,0.1858460009098053,0.187948003411293,0.1935209929943084,1270017043,0.1935209929943084
XRP,2020-01-04,0.1946530044078827,0.1918350011110305,0.1935209929943084,0.1943549960851669,999331594,0.1943549960851669
XRP,2020-01-05,0.1992229968309402,0.1938840001821518,0.1943670064210891,0.1955370008945465,1168067557,0.1955370008945465
XRP,2020-01-06,0.2238319963216781,0.1950680017471313,0.1955360025167465,0.2215099930763244,-2147483648,0.2215099930763244
XRP,2020-01-07,0.2233860045671463,0.2090470045804977,0.2215760052204132,0.213917002081871,-2147483648,0.213917002081871
XRP,2020-01-08,0.2167039960622787,0.2052139937877655,0.2138340026140213,0.2090259939432144,1782128652,0.2090259939432144
XRP,2020-01-09,0.2091419994831085,0.2025890052318573,0.2091100066900253,0.2048989981412887,1341130889,0.2048989981412887
XRP,2020-01-10,0.2124029994010925,0.2018200010061264,0.2049079984426498,0.2123059928417205,1693646276,0.2123059928417205
XRP,2020-01-11,0.2189709991216659,0.2100539952516555,0.2120970040559768,0.2118510007858276,1655817070,0.2118510007858276
XRP,2020-01-12,0.2163709998130798,0.2115329951047897,0.2121510058641433,0.2156330049037933,1496128430,0.2156330049037933
XRP,2020-01-13,0.2156870067119598,0.2106010019779205,0.2156240046024322,0.2126169949769973,1321442559,0.2126169949769973
XRP,2020-01-14,0.2418320029973983,0.2123789936304092,0.2125280052423477,0.2346870005130767,-2147483648,0.2346870005130767
XRP,2020-01-15,0.2409970015287399,0.2279199957847595,0.2345039993524551,0.2328950017690658,-2147483648,0.2328950017690658
XRP,2020-01-16,0.2335679978132248,0.2240550071001052,0.2328809946775436,0.2285739928483963,2066952513,0.2285739928483963
XRP,2020-01-17,0.2431560009717941,0.2265760004520416,0.2287250012159347,0.2387759983539581,-2147483648,0.2387759983539581
XRP,2020-01-18,0.2511869966983795,0.233147993683815,0.23887999355793,0.2432859987020492,-2147483648,0.2432859987020492
XRP,2020-01-19,0.2495689988136291,0.2292779982089996,0.243367001414299,0.2355850040912628,-2147483648,0.2355850040912628
XRP,2020-01-20,0.2357479929924011,0.2259860038757324,0.235384002327919,0.2332960069179535,1723535818,0.2332960069179535
XRP,2020-01-21,0.2402639985084533,0.2315389961004257,0.2333399951457977,0.2371660023927688,1701652845,0.2371660023927688
XRP,2020-01-22,0.2386890053749084,0.2342360019683838,0.2372629940509796,0.2360559999942779,1517150861,0.2360559999942779
XRP,2020-01-23,0.236284002661705,0.2230689972639084,0.236173003911972,0.2261040061712265,1600294983,0.2261040061712265
XRP,2020-01-24,0.2263139933347702,0.215388998389244,0.2262009978294372,0.2230409979820251,1706347379,0.2230409979820251
XRP,2020-01-25,0.2231499999761581,0.217737004160881,0.2230489999055862,0.220427006483078,1373179560,0.220427006483078
XRP,2020-01-26,0.231343999505043,0.2193270027637481,0.2203450053930282,0.2306859940290451,1583964764,0.2306859940290451
XRP,2020-01-27,0.2346339970827102,0.2269819974899292,0.2305320054292678,0.231222003698349,1722593699,0.231222003698349
XRP,2020-01-28,0.2399310022592544,0.2309450060129165,0.2312059998512268,0.2384880036115646,2052700894,0.2384880036115646
XRP,2020-01-29,0.2412669956684112,0.2353219985961914,0.2386910021305084,0.2357300072908401,1883265674,0.2357300072908401
XRP,2020-01-30,0.245960995554924,0.2319969981908798,0.2356069982051849,0.2436420023441314,2125017678,0.2436420023441314
XRP,2020-01-31,0.2442730069160461,0.2349050045013427,0.2436179965734481,0.2392330020666122,1892170752,0.2392330020666122
XRP,2020-02-01,0.2426120042800903,0.2377810031175613,0.2391909956932068,0.241455003619194,1592451417,0.241455003619194
XRP,2020-02-02,0.2592589855194092,0.2370020002126693,0.2413209974765777,0.2507340013980865,-2147483648,0.2507340013980865
XRP,2020-02-03,0.2563700079917907,0.2481539994478225,0.250569999217987,0.254626989364624,-2147483648,0.254626989364624
XRP,2020-02-04,0.2695760130882263,0.2488200068473816,0.2545570135116577,0.2668080031871795,-2147483648,0.2668080031871795
XRP,2020-02-05,0.2810389995574951,0.2666920125484466,0.2666920125484466,0.2774679958820343,-2147483648,0.2774679958820343
XRP,2020-02-06,0.2859390079975128,0.273494005203247,0.2775419950485229,0.2822139859199524,-2147483648,0.2822139859199524
XRP,2020-02-07,0.2865200042724609,0.2778460085391998,0.2822049856185913,0.2792840003967285,-2147483648,0.2792840003967285
XRP,2020-02-08,0.280483990907669,0.2675780057907104,0.2788780033588409,0.2772429883480072,-2147483648,0.2772429883480072
XRP,2020-02-09,0.2872349917888641,0.2764439880847931,0.2770969867706299,0.2824569940567016,-2147483648,0.2824569940567016
XRP,2020-02-10,0.2833150029182434,0.2702310085296631,0.2824859917163849,0.2740800082683563,-2147483648,0.2740800082683563
XRP,2020-02-11,0.2807460129261017,0.2678810060024261,0.2739019989967346,0.2801409959793091,-2147483648,0.2801409959793091
XRP,2020-02-12,0.3074910044670105,0.2799479961395263,0.2802720069885254,0.3043929934501648,-2147483648,0.3043929934501648
XRP,2020-02-13,0.3361420035362243,0.3036220073699951,0.3041949868202209,0.3267059922218323,-2147483648,0.3267059922218323
XRP,2020-02-14,0.3375529944896698,0.3145259916782379,0.3263629972934723,0.3348219990730285,-2147483648,0.3348219990730285
XRP,2020-02-15,0.3439719974994659,0.302183985710144,0.3351190090179443,0.3062359988689422,-2147483648,0.3062359988689422
XRP,2020-02-16,0.3181869983673095,0.2780359983444214,0.3072650134563446,0.2950339913368225,-2147483648,0.2950339913368225
XRP,2020-02-17,0.2952179908752441,0.2713820040225982,0.2946290075778961,0.2865720093250274,-2147483648,0.2865720093250274
XRP,2020-02-18,0.3000620007514953,0.2787460088729858,0.2870100140571594,0.2979130148887634,-2147483648,0.2979130148887634
XRP,2020-02-19,0.3036850094795227,0.2776019871234894,0.2978839874267578,0.2776019871234894,-2147483648,0.2776019871234894
XRP,2020-02-20,0.2815369963645935,0.2673299908638,0.2771379947662353,0.2723959982395172,-2147483648,0.2723959982395172
XRP,2020-02-21,0.2779000103473663,0.270702987909317,0.2722989916801452,0.2749379873275757,-2147483648,0.2749379873275757
XRP,2020-02-22,0.2769680023193359,0.2723050117492676,0.2753449976444244,0.2759009897708893,-2147483648,0.2759009897708893
XRP,2020-02-23,0.2828679978847503,0.275613009929657,0.2759389877319336,0.282710999250412,-2147483648,0.282710999250412
XRP,2020-02-24,0.2831889986991882,0.2664780020713806,0.2825900018215179,0.2706269919872284,-2147483648,0.2706269919872284
XRP,2020-02-25,0.270823985338211,0.2530510127544403,0.2705410122871399,0.2534120082855224,-2147483648,0.2534120082855224
XRP,2020-02-26,0.2550199925899505,0.2293830066919326,0.253371000289917,0.2308509945869445,-2147483648,0.2308509945869445
XRP,2020-02-27,0.246189996600151,0.226172998547554,0.2310920059680938,0.2371159940958023,-2147483648,0.2371159940958023
XRP,2020-02-28,0.243244007229805,0.2307759970426559,0.2371110022068023,0.236295998096466,-2147483648,0.236295998096466
XRP,2020-02-29,0.2419620007276535,0.2311930060386657,0.2365210056304931,0.2311930060386657,2061348763,0.2311930060386657
XRP,2020-03-01,0.2358179986476898,0.2257069945335388,0.2311049997806549,0.2288459986448288,2086828072,0.2288459986448288
XRP,2020-03-02,0.240348994731903,0.2273270040750503,0.2289350032806396,0.2387470006942749,-2147483648,0.2387470006942749
XRP,2020-03-03,0.238753005862236,0.2319899946451187,0.2386689931154251,0.2343810051679611,-2147483648,0.2343810051679611
XRP,2020-03-04,0.2379609942436218,0.2318260073661804,0.2345450073480606,0.2345300018787384,-2147483648,0.2345300018787384
XRP,2020-03-05,0.2428700029850006,0.2345550060272216,0.2345550060272216,0.2395820021629333,-2147483648,0.2395820021629333
XRP,2020-03-06,0.2459200024604797,0.2391130030155182,0.2394900023937225,0.2440879940986633,-2147483648,0.2440879940986633
XRP,2020-03-07,0.2446350008249282,0.2370239943265915,0.2439700067043304,0.2370709925889969,2109420975,0.2370709925889969
XRP,2020-03-08,0.2371100038290023,0.2068260014057159,0.2371100038290023,0.2069039940834045,-2147483648,0.2069039940834045
XRP,2020-03-09,0.2114389985799789,0.2007409930229187,0.2066829949617386,0.2091809958219528,-2147483648,0.2091809958219528
XRP,2020-03-10,0.2152529954910278,0.2065840065479278,0.2097209990024566,0.2122350037097931,-2147483648,0.2122350037097931
XRP,2020-03-11,0.2134449928998947,0.2014649957418441,0.2122929990291595,0.2080959975719452,2130165442,0.2080959975719452
XRP,2020-03-12,0.2091239988803863,0.1396349966526031,0.2082049995660781,0.1396349966526031,-2147483648,0.1396349966526031
XRP,2020-03-13,0.1647720038890838,0.1150930002331733,0.1405239999294281,0.1593520045280456,-2147483648,0.1593520045280456
XRP,2020-03-14,0.1600349992513656,0.145685002207756,0.1592400074005127,0.1472920030355453,-2147483648,0.1472920030355453
XRP,2020-03-15,0.1621499955654144,0.1461270004510879,0.1472930014133453,0.153901994228363,-2147483648,0.153901994228363
XRP,2020-03-16,0.153885006904602,0.1332200020551681,0.153885006904602,0.1410630047321319,-2147483648,0.1410630047321319
XRP,2020-03-17,0.150964006781578,0.1409820020198822,0.1409820020198822,0.1445239931344986,2134494360,0.1445239931344986
XRP,2020-03-18,0.1469109952449798,0.1407829970121383,0.144673004746437,0.1430999934673309,1964626837,0.1430999934673309
XRP,2020-03-19,0.1704750061035156,0.1431300044059753,0.1431590020656585,0.1650370061397552,-2147483648,0.1650370061397552
XRP,2020-03-20,0.1738120019435882,0.1491869986057281,0.1650920063257217,0.1568679958581924,-2147483648,0.1568679958581924
XRP,2020-03-21,0.1605439931154251,0.1536470055580139,0.1567150056362152,0.1581790000200271,2068099167,0.1581790000200271
XRP,2020-03-22,0.1611060053110122,0.1496209949254989,0.1581210047006607,0.1502140015363693,1864979798,0.1502140015363693
XRP,2020-03-23,0.1579329967498779,0.1491899937391281,0.1499290019273758,0.1574189960956573,2117431211,0.1574189960956573
XRP,2020-03-24,0.1634930074214935,0.156823992729187,0.1575739979743957,0.1622550040483474,-2147483648,0.1622550040483474
XRP,2020-03-25,0.16389100253582,0.1586340069770813,0.1622900068759918,0.1616329997777938,2096308696,0.1616329997777938
XRP,2020-03-26,0.1759160012006759,0.160421997308731,0.1616799980401992,0.1750189960002899,-2147483648,0.1750189960002899
XRP,2020-03-27,0.1863850057125091,0.1705639958381652,0.1750030070543289,0.1761949956417083,-2147483648,0.1761949956417083
XRP,2020-03-28,0.1794749945402145,0.1675609946250915,0.1759320050477981,0.1757829934358596,-2147483648,0.1757829934358596
XRP,2020-03-29,0.1760659962892532,0.163224995136261,0.1756799966096878,0.1638289988040924,1996124443,0.1638289988040924
XRP,2020-03-29,0.1741700023412704,0.1631760001182556,0.1637620031833648,0.1721709966659546,2131319206,0.1721709966659546
XRP,2020-03-30,0.1778829991817474,0.1715490072965622,0.1721339970827102,0.1745630055665969,2101862050,0.1745630055665969
XRP,2020-03-31,0.1753229945898056,0.1691340059041977,0.1743150055408477,0.1753229945898056,2053108172,0.1753229945898056
XRP,2020-04-01,0.1833209991455078,0.1743099987506866,0.1751800030469894,0.1786399930715561,-2147483648,0.1786399930715561
XRP,2020-04-02,0.1827280074357986,0.1768860071897506,0.1787690073251724,0.1794669926166534,2106869711,0.1794669926166534
XRP,2020-04-03,0.1823000013828277,0.1783050000667572,0.1796119958162307,0.1817319989204406,1793826153,0.1817319989204406
XRP,2020-04-04,0.181996002793312,0.177276998758316,0.181764006614685,0.179406002163887,1660971367,0.179406002163887
